0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.000057,0.024889,0.049696,0.074454,0.099138,0.123722,0.148182,0.172494,0.196636,0.220581,0.244306,0.267785,0.290995,0.313912,0.336514,0.358777,0.380679,0.402198,0.423313,0.444001,0.464244,0.484019,0.503307,0.522089,0.540346,0.558059,0.575211,0.591785,0.607763,0.623130,0.637870,0.651968,0.665410,0.678184,0.690275,0.701671,0.712362,0.722337,0.731584,0.740096,0.747863,0.754878,0.761134,0.766624,0.771343,0.775286,0.778450,0.780830,0.782425,0.783232,0.783252,0.782484,0.780929,0.778589,0.775465,0.771561,0.766881,0.761430,0.755213,0.748236,0.740506,0.732032,0.722821,0.712883,0.702228,0.690867,0.678810,0.666071,0.652662,0.638597,0.623889,0.608553,0.592606,0.576062,0.558939,0.541253,0.523023,0.504267,0.485004,0.465253,0.445034,0.424367,0.403274,0.381774,0.359891,0.337646,0.315061,0.292159,0.268963,0.245497,0.221785,0.197850,0.173719,0.149416,0.124965,0.100387,0.075709,0.050955,0.026150,0.001319
0.000058,0.024864,0.049647,0.074380,0.099039,0.123599,0.148034,0.172322,0.196439,0.220361,0.244062,0.267517,0.290704,0.313598,0.336177,0.358418,0.380298,0.401796,0.422889,0.443557,0.463779,0.483535,0.502804,0.521567,0.539806,0.557501,0.574636,0.591193,0.607155,0.622506,0.637232,0.651316,0.664745,0.677505,0.689584,0.700970,0.711650,0.721614,0.730853,0.739356,0.747115,0.754124,0.760373,0.765858,0.770572,0.774511,0.777671,0.780049,0.781642,0.782449,0.782469,0.781702,0.780148,0.777810,0.774689,0.770789,0.766114,0.760668,0.754457,0.747487,0.739766,0.731300,0.722098,0.712170,0.701526,0.690176,0.678132,0.665405,0.652010,0.637958,0.623265,0.607945,0.592013,0.575486,0.558380,0.540712,0.522500,0.503763,0.484519,0.464788,0.444589,0.423943,0.402870,0.381393,0.359531,0.337308,0.314746,0.291867,0.268694,0.245252,0.221563,0.197652,0.173545,0.149267,0.124840,0.100287,0.075633,0.050904,0.026124,0.001318
0.000058,0.024840,0.049598,0.074306,0.098940,0.123475,0.147886,0.172150,0.196243,0.220140,0.243817,0.267250,0.290413,0.313285,0.335841,0.358059,0.379918,0.401394,0.422466,0.443114,0.463315,0.483051,0.502301,0.521045,0.539266,0.556944,0.574061,0.590602,0.606548,0.621884,0.636594,0.650665,0.664080,0.676828,0.688895,0.700269,0.710938,0.720892,0.730122,0.738617,0.746368,0.753369,0.759613,0.765092,0.769801,0.773737,0.776894,0.779269,0.780861,0.781667,0.781687,0.780920,0.779368,0.777032,0.773915,0.770019,0.765348,0.759908,0.753703,0.746740,0.739026,0.730568,0.721376,0.711458,0.700824,0.689486,0.677453,0.664740,0.651358,0.637320,0.622642,0.607337,0.591421,0.574910,0.557821,0.540171,0.521978,0.503259,0.484035,0.464323,0.444144,0.423519,0.402468,0.381011,0.359172,0.336971,0.314431,0.291575,0.268426,0.245007,0.221341,0.197455,0.173372,0.149118,0.124715,0.100187,0.075558,0.050853,0.026098,0.001317
0.000058,0.024815,0.049548,0.074232,0.098841,0.123352,0.147738,0.171978,0.196046,0.219920,0.243574,0.266982,0.290123,0.312971,0.335505,0.357701,0.379538,0.400992,0.422044,0.442671,0.462852,0.482568,0.501799,0.520524,0.538726,0.556387,0.573487,0.590011,0.605941,0.621262,0.635958,0.650014,0.663416,0.676151,0.688206,0.699568,0.710227,0.720172,0.729392,0.737878,0.745622,0.752616,0.758853,0.764327,0.769032,0.772963,0.776117,0.778490,0.780080,0.780885,0.780905,0.780139,0.778589,0.776255,0.773141,0.769249,0.764583,0.759148,0.752949,0.745993,0.738287,0.729838,0.720654,0.710746,0.700123,0.688796,0.676776,0.664075,0.650706,0.636683,0.622019,0.606729,0.590830,0.574335,0.557264,0.539631,0.521456,0.502756,0.483551,0.463859,0.443700,0.423095,0.402065,0.380630,0.358813,0.336634,0.314117,0.291284,0.268157,0.244762,0.221120,0.197257,0.173199,0.148969,0.124591,0.100087,0.075483,0.050803,0.026072,0.001316
0.000058,0.024791,0.049499,0.074158,0.098743,0.123229,0.147591,0.171806,0.195850,0.219700,0.243330,0.266715,0.289833,0.312658,0.335170,0.357344,0.379158,0.400591,0.421622,0.442228,0.462389,0.482085,0.501297,0.520004,0.538188,0.555830,0.572914,0.589421,0.605335,0.620641,0.635322,0.649364,0.662753,0.675475,0.687518,0.698869,0.709517,0.719451,0.728662,0.737140,0.744876,0.751863,0.758094,0.763562,0.768262,0.772190,0.775340,0.777711,0.779300,0.780104,0.780124,0.779359,0.777810,0.775479,0.772368,0.768479,0.763818,0.758389,0.752196,0.745247,0.737548,0.729108,0.719934,0.710036,0.699423,0.688107,0.676099,0.663411,0.650056,0.636046,0.621397,0.606123,0.590239,0.573761,0.556706,0.539092,0.520934,0.502253,0.483067,0.463395,0.443257,0.422672,0.401663,0.380250,0.358454,0.336297,0.313803,0.290992,0.267889,0.244517,0.220899,0.197060,0.173026,0.148820,0.124467,0.099987,0.075407,0.050752,0.026046,0.001315
0.000058,0.024766,0.049449,0.074084,0.098644,0.123106,0.147443,0.171634,0.195655,0.219480,0.243087,0.266449,0.289543,0.312346,0.334834,0.356986,0.378779,0.400191,0.421200,0.441786,0.461927,0.481603,0.500795,0.519484,0.537649,0.555274,0.572341,0.588831,0.604730,0.620020,0.634686,0.648714,0.662090,0.674799,0.686830,0.698170,0.708807,0.718732,0.727933,0.736403,0.744131,0.751111,0.757336,0.762799,0.767494,0.771418,0.774565,0.776933,0.778520,0.779324,0.779344,0.778580,0.777032,0.774703,0.771595,0.767711,0.763054,0.757630,0.751444,0.744502,0.736811,0.728379,0.719214,0.709326,0.698724,0.687419,0.675423,0.662748,0.649405,0.635410,0.620776,0.605517,0.589649,0.573187,0.556150,0.538552,0.520414,0.501751,0.482584,0.462932,0.442813,0.422250,0.401261,0.379869,0.358095,0.335961,0.313489,0.290701,0.267621,0.244272,0.220678,0.196863,0.172853,0.148672,0.124342,0.099887,0.075332,0.050702,0.026021,0.001314
0.000058,0.024741,0.049400,0.074010,0.098546,0.122983,0.147296,0.171463,0.195459,0.219261,0.242844,0.266182,0.289253,0.312033,0.334499,0.356629,0.378400,0.399791,0.420779,0.441344,0.461465,0.481122,0.500294,0.518964,0.537112,0.554719,0.571768,0.588243,0.604125,0.619400,0.634052,0.648066,0.661428,0.674124,0.686143,0.697472,0.708098,0.718013,0.727205,0.735666,0.743387,0.750360,0.756579,0.762036,0.766727,0.770646,0.773790,0.776156,0.777742,0.778545,0.778564,0.777801,0.776255,0.773929,0.770824,0.766943,0.762291,0.756872,0.750692,0.743757,0.736074,0.727650,0.718495,0.708616,0.698025,0.686732,0.674748,0.662085,0.648756,0.634775,0.620155,0.604911,0.589059,0.572614,0.555593,0.538014,0.519893,0.501249,0.482101,0.462469,0.442371,0.421827,0.400860,0.379490,0.357737,0.335625,0.313175,0.290411,0.267354,0.244028,0.220457,0.196666,0.172680,0.148523,0.124218,0.099788,0.075257,0.050652,0.025995,0.001313
0.000059,0.024717,0.049351,0.073936,0.098447,0.122860,0.147149,0.171291,0.195264,0.219042,0.242601,0.265916,0.288964,0.311721,0.334165,0.356273,0.378022,0.399391,0.420358,0.440902,0.461003,0.480640,0.499794,0.518445,0.536575,0.554164,0.571197,0.587654,0.603521,0.618780,0.633418,0.647418,0.660766,0.673450,0.685457,0.696774,0.707390,0.717295,0.726478,0.734931,0.742644,0.749610,0.755822,0.761274,0.765960,0.769875,0.773017,0.775380,0.776964,0.777766,0.777786,0.777023,0.775479,0.773155,0.770053,0.766176,0.761529,0.756116,0.749942,0.743013,0.735338,0.726923,0.717776,0.707908,0.697327,0.686045,0.674073,0.661423,0.648107,0.634140,0.619535,0.604306,0.588470,0.572042,0.555038,0.537476,0.519373,0.500748,0.481619,0.462006,0.441928,0.421406,0.400459,0.379110,0.357380,0.335289,0.312862,0.290120,0.267086,0.243784,0.220237,0.196470,0.172508,0.148375,0.124094,0.099688,0.075182,0.050601,0.025969,0.001312
0.000059,0.024692,0.049302,0.073862,0.098349,0.122737,0.147002,0.171120,0.195068,0.218823,0.242358,0.265650,0.288675,0.311409,0.333831,0.355916,0.377644,0.398991,0.419938,0.440461,0.460542,0.480160,0.499294,0.517927,0.536038,0.553610,0.570625,0.587067,0.602917,0.618162,0.632784,0.646770,0.660105,0.672777,0.684771,0.696077,0.706683,0.716578,0.725752,0.734196,0.741901,0.748860,0.755066,0.760513,0.765194,0.769106,0.772244,0.774605,0.776187,0.776988,0.777008,0.776246,0.774703,0.772381,0.769283,0.765410,0.760767,0.755359,0.749192,0.742270,0.734603,0.726196,0.717058,0.707200,0.696630,0.685359,0.673399,0.660761,0.647459,0.633506,0.618915,0.603702,0.587881,0.571469,0.554483,0.536938,0.518854,0.500247,0.481138,0.461544,0.441486,0.420984,0.400059,0.378731,0.357022,0.334954,0.312549,0.289830,0.266819,0.243540,0.220017,0.196274,0.172336,0.148227,0.123971,0.099589,0.075108,0.050551,0.025944,0.001311
0.000059,0.024668,0.049253,0.073789,0.098251,0.122615,0.146855,0.170949,0.194873,0.218604,0.242116,0.265384,0.288386,0.311098,0.333497,0.355560,0.377266,0.398592,0.419518,0.440021,0.460082,0.479680,0.498795,0.517409,0.535502,0.553056,0.570055,0.586480,0.602314,0.617543,0.632151,0.646123,0.659445,0.672104,0.684087,0.695381,0.705976,0.715861,0.725026,0.733461,0.741159,0.748111,0.754311,0.759752,0.764429,0.768336,0.771471,0.773830,0.775411,0.776211,0.776231,0.775470,0.773929,0.771609,0.768513,0.764644,0.760006,0.754604,0.748443,0.741528,0.733868,0.725469,0.716341,0.706492,0.695933,0.684674,0.672725,0.660101,0.646812,0.632872,0.618296,0.603098,0.587293,0.570898,0.553928,0.536401,0.518335,0.499747,0.480657,0.461083,0.441045,0.420563,0.399659,0.378352,0.356665,0.334619,0.312237,0.289540,0.266553,0.243297,0.219797,0.196077,0.172163,0.148079,0.123847,0.099490,0.075033,0.050501,0.025918,0.001310
0.000059,0.024643,0.049204,0.073715,0.098153,0.122492,0.146709,0.170778,0.194679,0.218385,0.241874,0.265119,0.288098,0.310787,0.333163,0.355205,0.376889,0.398194,0.419098,0.439581,0.459622,0.479200,0.498296,0.516891,0.534966,0.552503,0.569485,0.585893,0.601712,0.616926,0.631519,0.645477,0.658786,0.671432,0.683403,0.694686,0.705270,0.715145,0.724301,0.732728,0.740418,0.747363,0.753557,0.758992,0.763664,0.767568,0.770700,0.773056,0.774635,0.775435,0.775455,0.774694,0.773155,0.770837,0.767745,0.763880,0.759246,0.753849,0.747694,0.740787,0.733134,0.724744,0.715625,0.705786,0.695237,0.683989,0.672053,0.659440,0.646165,0.632239,0.617678,0.602495,0.586706,0.570327,0.553374,0.535865,0.517817,0.499247,0.480176,0.460621,0.440604,0.420143,0.399259,0.377974,0.356308,0.334285,0.311925,0.289251,0.266286,0.243054,0.219577,0.195881,0.171992,0.147931,0.123723,0.099390,0.074958,0.050451,0.025893,0.001309
0.000059,0.024619,0.049155,0.073642,0.098055,0.122370,0.146562,0.170608,0.194484,0.218167,0.241632,0.264854,0.287810,0.310476,0.332830,0.354849,0.376512,0.397795,0.418679,0.439141,0.459162,0.478721,0.497798,0.516374,0.534431,0.551951,0.568915,0.585307,0.601110,0.616309,0.630888,0.644832,0.658127,0.670760,0.682719,0.693991,0.704565,0.714430,0.723577,0.731995,0.739678,0.746616,0.752803,0.758233,0.762901,0.766800,0.769929,0.772283,0.773861,0.774659,0.774679,0.773920,0.772382,0.770067,0.766977,0.763116,0.758487,0.753096,0.746946,0.740046,0.732401,0.724019,0.714909,0.705080,0.694542,0.683305,0.671381,0.658781,0.645519,0.631607,0.617060,0.601893,0.586119,0.569757,0.552821,0.535329,0.517299,0.498748,0.479696,0.460161,0.440163,0.419723,0.398860,0.377596,0.355952,0.333950,0.311613,0.288961,0.266020,0.242810,0.219358,0.195686,0.171820,0.147784,0.123600,0.099291,0.074883,0.050400,0.025867,0.001308
0.000059,0.024595,0.049106,0.073568,0.097957,0.122248,0.146416,0.170437,0.194289,0.217949,0.241390,0.264589,0.287522,0.310166,0.332497,0.354495,0.376135,0.397398,0.418260,0.438702,0.458703,0.478242,0.497300,0.515858,0.533897,0.551399,0.568346,0.584722,0.600509,0.615693,0.630257,0.644187,0.657469,0.670090,0.682036,0.693297,0.703860,0.713716,0.722853,0.731263,0.738938,0.745869,0.752050,0.757475,0.762138,0.766034,0.769159,0.771511,0.773087,0.773885,0.773904,0.773146,0.771609,0.769296,0.766210,0.762353,0.757729,0.752342,0.746199,0.739306,0.731668,0.723295,0.714194,0.704375,0.693847,0.682622,0.670709,0.658122,0.644873,0.630975,0.616443,0.601291,0.585533,0.569187,0.552268,0.534794,0.516782,0.498249,0.479216,0.459701,0.439723,0.419303,0.398461,0.377218,0.355596,0.333616,0.311301,0.288673,0.265754,0.242568,0.219138,0.195490,0.171648,0.147636,0.123477,0.099192,0.074809,0.050350,0.025841,0.001307
0.000060,0.024570,0.049057,0.073495,0.097859,0.122126,0.146270,0.170267,0.194095,0.217731,0.241149,0.264324,0.287234,0.309855,0.332165,0.354140,0.375759,0.397000,0.417842,0.438263,0.458244,0.477764,0.496803,0.515342,0.533363,0.550847,0.567778,0.584137,0.599909,0.615077,0.629626,0.643543,0.656811,0.669419,0.681354,0.692604,0.703156,0.713002,0.722130,0.730532,0.738199,0.745123,0.751298,0.756717,0.761375,0.765268,0.768390,0.770739,0.772314,0.773111,0.773131,0.772372,0.770838,0.768527,0.765444,0.761590,0.756971,0.751590,0.745453,0.738566,0.730937,0.722572,0.713480,0.703671,0.693153,0.681939,0.670038,0.657464,0.644228,0.630344,0.615827,0.600689,0.584948,0.568618,0.551716,0.534259,0.516265,0.497751,0.478737,0.459241,0.439283,0.418884,0.398063,0.376841,0.355241,0.333283,0.310990,0.288384,0.265488,0.242325,0.218919,0.195295,0.171477,0.147489,0.123353,0.099093,0.074734,0.050300,0.025816,0.001306
0.000060,0.024546,0.049008,0.073421,0.097761,0.122004,0.146123,0.170097,0.193901,0.217513,0.240907,0.264060,0.286947,0.309545,0.331833,0.353786,0.375383,0.396603,0.417424,0.437825,0.457786,0.477286,0.496306,0.514827,0.532830,0.550297,0.567210,0.583553,0.599309,0.614462,0.628997,0.642899,0.656154,0.668750,0.680673,0.691911,0.702453,0.712289,0.721408,0.729801,0.737461,0.744378,0.750547,0.755961,0.760614,0.764502,0.767622,0.769969,0.771541,0.772338,0.772357,0.771600,0.770067,0.767759,0.764678,0.760829,0.756214,0.750838,0.744708,0.737828,0.730206,0.721849,0.712767,0.702967,0.692460,0.681257,0.669368,0.656807,0.643584,0.629714,0.615211,0.600089,0.584363,0.568049,0.551164,0.533725,0.515748,0.497253,0.478258,0.458782,0.438844,0.418465,0.397665,0.376464,0.354885,0.332950,0.310679,0.288096,0.265223,0.242083,0.218700,0.195100,0.171306,0.147342,0.123230,0.098995,0.074660,0.050250,0.025790,0.001305
0.000060,0.024522,0.048959,0.073348,0.097664,0.121882,0.145978,0.169927,0.193707,0.217296,0.240666,0.263796,0.286660,0.309236,0.331501,0.353432,0.375008,0.396207,0.417007,0.437387,0.457328,0.476808,0.495810,0.514312,0.532297,0.549746,0.566643,0.582969,0.598709,0.613847,0.628368,0.642256,0.655498,0.668081,0.679992,0.691219,0.701751,0.711576,0.720686,0.729071,0.736723,0.743634,0.749796,0.755205,0.759853,0.763738,0.766854,0.769199,0.770770,0.771565,0.771585,0.770828,0.769297,0.766991,0.763914,0.760068,0.755458,0.750088,0.743963,0.737090,0.729476,0.721127,0.712054,0.702264,0.691768,0.680576,0.668699,0.656150,0.642940,0.629084,0.614596,0.599489,0.583778,0.567481,0.550613,0.533191,0.515233,0.496756,0.477780,0.458323,0.438405,0.418046,0.397267,0.376088,0.354531,0.332617,0.310368,0.287807,0.264957,0.241841,0.218482,0.194905,0.171134,0.147195,0.123107,0.098896,0.074586,0.050200,0.025765,0.001304
0.000060,0.024497,0.048910,0.073275,0.097566,0.121760,0.145832,0.169757,0.193514,0.217078,0.240426,0.263532,0.286373,0.308927,0.331169,0.353079,0.374633,0.395810,0.416590,0.436950,0.456871,0.476332,0.495314,0.513797,0.531764,0.549196,0.566076,0.582386,0.598111,0.613233,0.627739,0.641614,0.654843,0.667413,0.679312,0.690528,0.701049,0.710865,0.719966,0.728342,0.735986,0.742890,0.749046,0.754449,0.759094,0.762974,0.766087,0.768429,0.769999,0.770794,0.770813,0.770058,0.768527,0.766224,0.763150,0.759308,0.754702,0.749338,0.743219,0.736353,0.728746,0.720406,0.711342,0.701562,0.691076,0.679895,0.668030,0.655494,0.642298,0.628455,0.613981,0.598889,0.583195,0.566914,0.550062,0.532658,0.514718,0.496259,0.477302,0.457865,0.437967,0.417628,0.396870,0.375712,0.354176,0.332284,0.310058,0.287520,0.264692,0.241599,0.218263,0.194710,0.170964,0.147048,0.122985,0.098797,0.074511,0.050150,0.025740,0.001303
0.000060,0.024473,0.048862,0.073202,0.097469,0.121639,0.145686,0.169587,0.193320,0.216861,0.240185,0.263268,0.286087,0.308618,0.330838,0.352725,0.374258,0.395414,0.416173,0.436513,0.456414,0.475855,0.494818,0.513284,0.531233,0.548647,0.565510,0.581804,0.597512,0.612620,0.627111,0.640972,0.654188,0.666746,0.678633,0.689837,0.700348,0.710154,0.719246,0.727614,0.735250,0.742147,0.748297,0.753695,0.758334,0.762211,0.765321,0.767661,0.769229,0.770023,0.770043,0.769288,0.767759,0.765458,0.762387,0.758549,0.753948,0.748588,0.742476,0.735617,0.728017,0.719686,0.710630,0.700860,0.690385,0.679215,0.667362,0.654838,0.641655,0.627827,0.613367,0.598290,0.582611,0.566347,0.549512,0.532125,0.514203,0.495763,0.476825,0.457407,0.437529,0.417211,0.396473,0.375336,0.353822,0.331952,0.309748,0.287232,0.264428,0.241357,0.218045,0.194515,0.170793,0.146901,0.122862,0.098699,0.074437,0.050101,0.025714,0.001302
0.000060,0.024449,0.048813,0.073129,0.097372,0.121517,0.145541,0.169418,0.193127,0.216644,0.239945,0.263005,0.285801,0.308309,0.330507,0.352373,0.373884,0.395019,0.415757,0.436076,0.455957,0.475379,0.494323,0.512770,0.530701,0.548099,0.564944,0.581222,0.596915,0.612007,0.626484,0.640331,0.653534,0.666079,0.677954,0.689147,0.699647,0.709444,0.718526,0.726886,0.734515,0.741405,0.747549,0.752941,0.757576,0.761449,0.764556,0.766893,0.768460,0.769253,0.769273,0.768518,0.766991,0.764692,0.761624,0.757790,0.753194,0.747840,0.741733,0.734881,0.727289,0.718966,0.709920,0.700159,0.689695,0.678536,0.666695,0.654183,0.641014,0.627199,0.612754,0.597692,0.582029,0.565780,0.548963,0.531593,0.513689,0.495267,0.476348,0.456949,0.437091,0.416793,0.396076,0.374961,0.353468,0.331620,0.309438,0.286945,0.264163,0.241116,0.217827,0.194321,0.170622,0.146754,0.122739,0.098600,0.074363,0.050051,0.025689,0.001301
0.000061,0.024424,0.048764,0.073056,0.097275,0.121396,0.145395,0.169249,0.192934,0.216428,0.239705,0.262742,0.285515,0.308001,0.330177,0.352020,0.373510,0.394624,0.415341,0.435640,0.455501,0.474904,0.493829,0.512257,0.530171,0.547550,0.564379,0.580641,0.596318,0.611395,0.625858,0.639691,0.652880,0.665413,0.677276,0.688458,0.698948,0.708734,0.717808,0.726159,0.733781,0.740664,0.746802,0.752188,0.756818,0.760687,0.763791,0.766126,0.767691,0.768484,0.768503,0.767750,0.766224,0.763927,0.760862,0.757032,0.752440,0.747092,0.740992,0.734146,0.726562,0.718247,0.709210,0.699459,0.689005,0.677857,0.666028,0.653529,0.640373,0.626572,0.612141,0.597094,0.581447,0.565215,0.548414,0.531062,0.513175,0.494772,0.475872,0.456493,0.436654,0.416377,0.395680,0.374586,0.353115,0.331288,0.309129,0.286658,0.263899,0.240875,0.217609,0.194127,0.170452,0.146608,0.122617,0.098502,0.074289,0.050001,0.025663,0.001300
0.000061,0.024400,0.048716,0.072983,0.097177,0.121275,0.145250,0.169080,0.192741,0.216211,0.239465,0.262479,0.285229,0.307693,0.329846,0.351668,0.373136,0.394229,0.414926,0.435205,0.455046,0.474429,0.493335,0.511745,0.529640,0.547003,0.563815,0.580060,0.595722,0.610784,0.625232,0.639051,0.652227,0.664747,0.676599,0.687770,0.698249,0.708026,0.717090,0.725433,0.733047,0.739923,0.746055,0.751436,0.756062,0.759927,0.763027,0.765360,0.766923,0.767715,0.767735,0.766982,0.765458,0.763163,0.760102,0.756275,0.751688,0.746345,0.740251,0.733412,0.725835,0.717529,0.708501,0.698760,0.688316,0.677180,0.665362,0.652876,0.639732,0.625945,0.611529,0.596497,0.580865,0.564649,0.547866,0.530530,0.512662,0.494277,0.475396,0.456036,0.436218,0.415960,0.395285,0.374211,0.352762,0.330957,0.308819,0.286371,0.263635,0.240634,0.217392,0.193933,0.170282,0.146462,0.122495,0.098404,0.074215,0.049951,0.025638,0.001299
0.000061,0.024376,0.048667,0.072910,0.097080,0.121154,0.145105,0.168911,0.192548,0.215995,0.239226,0.262217,0.284944,0.307385,0.329517,0.351317,0.372763,0.393835,0.414511,0.434769,0.454591,0.473955,0.492842,0.511233,0.529111,0.546456,0.563251,0.579480,0.595126,0.610173,0.624607,0.638412,0.651575,0.664083,0.675922,0.687082,0.697551,0.707318,0.716373,0.724708,0.732314,0.739183,0.745309,0.750685,0.755306,0.759167,0.762264,0.764595,0.766157,0.766947,0.766967,0.766215,0.764692,0.762400,0.759341,0.755519,0.750936,0.745598,0.739510,0.732678,0.725110,0.716811,0.707792,0.698061,0.687628,0.676502,0.664697,0.652223,0.639092,0.625319,0.610917,0.595901,0.580285,0.564085,0.547318,0.530000,0.512149,0.493783,0.474920,0.455580,0.435781,0.415544,0.394889,0.373837,0.352409,0.330626,0.308511,0.286085,0.263372,0.240394,0.217175,0.193739,0.170112,0.146316,0.122372,0.098306,0.074141,0.049902,0.025613,0.001298
0.000061,0.024352,0.048619,0.072838,0.096984,0.121033,0.144960,0.168742,0.192356,0.215779,0.238987,0.261955,0.284659,0.307078,0.329187,0.350965,0.372391,0.393441,0.414096,0.434334,0.454136,0.473481,0.492349,0.510722,0.528582,0.545909,0.562688,0.578900,0.594531,0.609563,0.623982,0.637773,0.650923,0.663419,0.675246,0.686395,0.696853,0.706610,0.715657,0.723983,0.731581,0.738444,0.744563,0.749934,0.754550,0.758407,0.761502,0.763830,0.765390,0.766181,0.766200,0.765449,0.763928,0.761638,0.758582,0.754763,0.750185,0.744853,0.738771,0.731946,0.724385,0.716095,0.707084,0.697363,0.686940,0.675826,0.664032,0.651570,0.638453,0.624694,0.610306,0.595305,0.579704,0.563521,0.546770,0.529470,0.511637,0.493289,0.474446,0.455124,0.435346,0.415129,0.394494,0.373463,0.352056,0.330295,0.308202,0.285799,0.263108,0.240153,0.216958,0.193546,0.169942,0.146170,0.122250,0.098208,0.074067,0.049852,0.025587,0.001297
0.000061,0.024328,0.048571,0.072765,0.096887,0.120912,0.144815,0.168573,0.192164,0.215563,0.238748,0.261693,0.284375,0.306770,0.328858,0.350614,0.372018,0.393048,0.413682,0.433900,0.453682,0.473007,0.491857,0.510211,0.528053,0.545363,0.562125,0.578322,0.593936,0.608953,0.623358,0.637136,0.650272,0.662755,0.674571,0.685708,0.696156,0.705904,0.714941,0.723259,0.730850,0.737705,0.743819,0.749184,0.753796,0.757649,0.760740,0.763066,0.764625,0.765414,0.765434,0.764683,0.763164,0.760876,0.757824,0.754009,0.749435,0.744108,0.738032,0.731214,0.723660,0.715379,0.706377,0.696666,0.686253,0.675150,0.663368,0.650919,0.637815,0.624069,0.609696,0.594709,0.579125,0.562957,0.546224,0.528940,0.511125,0.492796,0.473971,0.454669,0.434910,0.414714,0.394100,0.373090,0.351704,0.329965,0.307894,0.285513,0.262845,0.239913,0.216741,0.193352,0.169772,0.146024,0.122128,0.098110,0.073993,0.049803,0.025562,0.001296
0.000061,0.024304,0.048522,0.072692,0.096790,0.120791,0.144671,0.168405,0.191972,0.215348,0.238509,0.261431,0.284090,0.306464,0.328529,0.350264,0.371646,0.392655,0.413268,0.433466,0.453228,0.472534,0.491365,0.509701,0.527525,0.544818,0.561563,0.577743,0.593342,0.608344,0.622735,0.636499,0.649622,0.662092,0.673896,0.685023,0.695460,0.705198,0.714226,0.722536,0.730119,0.736968,0.743075,0.748435,0.753042,0.756891,0.759980,0.762303,0.763860,0.764649,0.764668,0.763919,0.762400,0.760115,0.757066,0.753255,0.748686,0.743364,0.737294,0.730483,0.722936,0.714663,0.705671,0.695969,0.685567,0.674475,0.662705,0.650268,0.637177,0.623445,0.609086,0.594115,0.578545,0.562394,0.545677,0.528412,0.510614,0.492303,0.473497,0.454215,0.434475,0.414299,0.393706,0.372717,0.351353,0.329635,0.307586,0.285228,0.262582,0.239673,0.216524,0.193159,0.169603,0.145878,0.122006,0.098012,0.073920,0.049753,0.025537,0.001295
0.000061,0.024280,0.048474,0.072620,0.096693,0.120670,0.144526,0.168237,0.191780,0.215133,0.238270,0.261170,0.283806,0.306157,0.328200,0.349913,0.371274,0.392262,0.412855,0.433033,0.452775,0.472062,0.490873,0.509191,0.526997,0.544273,0.561001,0.577165,0.592749,0.607736,0.622112,0.635862,0.648973,0.661430,0.673223,0.684338,0.694764,0.704492,0.713512,0.721813,0.729389,0.736231,0.742332,0.747686,0.752289,0.756135,0.759220,0.761541,0.763096,0.763884,0.763904,0.763155,0.761638,0.759355,0.756309,0.752501,0.747937,0.742620,0.736557,0.729752,0.722214,0.713948,0.704965,0.695273,0.684881,0.673801,0.662042,0.649618,0.636540,0.622822,0.608477,0.593521,0.577967,0.561832,0.545132,0.527883,0.510104,0.491811,0.473024,0.453760,0.434041,0.413885,0.393312,0.372344,0.351001,0.329306,0.307279,0.284942,0.262320,0.239434,0.216308,0.192966,0.169433,0.145732,0.121885,0.097914,0.073846,0.049704,0.025512,0.001294
0.000062,0.024255,0.048426,0.072548,0.096597,0.120550,0.144382,0.168069,0.191588,0.214917,0.238032,0.260908,0.283522,0.305851,0.327872,0.349563,0.370903,0.391870,0.412442,0.432600,0.452322,0.471589,0.490382,0.508682,0.526470,0.543729,0.560440,0.576588,0.592156,0.607128,0.621490,0.635226,0.648324,0.660769,0.672549,0.683653,0.694070,0.703788,0.712798,0.721091,0.728659,0.735494,0.741589,0.746939,0.751536,0.755378,0.758460,0.760780,0.762333,0.763120,0.763140,0.762392,0.760876,0.758596,0.755552,0.751749,0.747189,0.741878,0.735820,0.729022,0.721491,0.713235,0.704260,0.694578,0.684196,0.673127,0.661380,0.648968,0.635903,0.622199,0.607869,0.592927,0.577389,0.561270,0.544587,0.527355,0.509594,0.491319,0.472551,0.453307,0.433607,0.413471,0.392919,0.371972,0.350650,0.328976,0.306971,0.284658,0.262058,0.239194,0.216091,0.192773,0.169264,0.145587,0.121763,0.097817,0.073773,0.049654,0.025487,0.001293
